source	interaction	target
PRKCD	PPI>	YWHAZ
RET	PPI>	SRC
JAK3	PPI>	IL2RB
ABL1	PPI>	SRC
SYK	PPI>	SRC
STAT5B	PPI>	STAT1
MAPK8	PPI>	MAPK14
GAB2	PPI>	AKT1
SRC	PPI>	PRKCD
PTK2B	PPI>	EGFR
GHR	PPI>	JAK2
JAK2	PPI>	STAT3
PIK3R2	PPI>	IRS2
PDGFRB	PPI>	PTPN2
STAT3	PPI>	CXCR4
RET	PPI>	PTPN11
PTK2B	PPI>	SRC
GAB2	PPI>	PTPN11
LCK	PPI>	CSF2RB
ABL1	PPI>	YWHAZ
LCK	PPI>	PTK2
PIK3CA	PPI>	PRKCD
PDGFRA	PPI>	STAT5A
INSR	PPI>	JAK2
SYK	PPI>	STAT1
PDGFRA	PPI>	PDGFRB
RELA	PPI>	STAT1
EGFR	PPI>	SRC
IRS2	PPI>	JAK1
PDGFRB	PPI>	PDGFRA
CRK	PPI>	PTK2
IL2RB	PPI>	JAK1
AKT1	PPI>	RAC1
PIK3R1	PPI>	PIK3CA
IL2RB	PPI>	STAT1
IFNAR1	PPI>	STAT3
RAC1	PPI>	PRKCD
PIK3R1	PPI>	PTK2B
